id,savings_id,maturity_start_date,maturity_end_date,amount,confirmed_amount,deduction_amount,new_balance,transaction_date,transaction_reference,transaction_status,verification_call_amount,verification_call_message,verification_call_code,verification_transaction_date,book_returns,available_returns,returns_on_hold,last_returns_date,next_returns_date,created_on,card_billed_id,channel_id,charging_method_id,owner_id,plan_id,transaction_type_id,verification_status_id,gateway_response_message,fee_in_kobo,donor_id,is_anonymous,description,payment_gateway,source_bank_account,currency,fee_in_cents
1029,f804ed8386f9475a9832d261c929e0cb,"2018-06-16 05:55:38","2018-06-16 05:55:38",200000,200000,200000,42000287.6712329,"2018-06-16 05:55:38",t5g6a663iw9ykhv,success,200000,"Charge attempted",200,"2018-06-16 05:55:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 05:55:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1030,0a6e4af094964b92aab369e24710ed56,"2018-06-16 05:57:38","2018-06-16 05:57:38",200000,200000,200000,42200287.6712329,"2018-06-16 05:57:38",sxvmdauiw218zp2,success,200000,"Charge attempted",200,"2018-06-16 05:57:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 05:57:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1031,8852ad054fd948c692f218f95146f7a0,"2018-06-16 05:59:38","2018-06-16 05:59:38",200000,200000,200000,42400287.6712329,"2018-06-16 05:59:38",sfa2bbg8mi5s6fp,success,200000,"Charge attempted",200,"2018-06-16 05:59:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 05:59:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1032,67171e308e6a42888788848e42900ad6,"2018-06-16 06:01:38","2018-06-16 06:01:38",200000,200000,200000,42600287.6712329,"2018-06-16 06:01:38",97dc68fgsbgnbt9,success,200000,"Charge attempted",200,"2018-06-16 06:01:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:01:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1033,1cb4c98874a74e1981fadc7185f6b8f2,"2018-06-16 06:03:38","2018-06-16 06:03:38",200000,200000,200000,42800287.6712329,"2018-06-16 06:03:38",fcthshnpgynf0y8,success,200000,"Charge attempted",200,"2018-06-16 06:03:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:03:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1034,f7b4111307df40e5b36f4d931693c7fa,"2018-06-16 06:05:38","2018-06-16 06:05:38",200000,200000,200000,43000287.6712329,"2018-06-16 06:05:38",k1gqq4c7tz6rewh,success,200000,"Charge attempted",200,"2018-06-16 06:05:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:05:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1035,9321871e6e9441e0938e25a5ac3cf968,"2018-06-16 06:07:38","2018-06-16 06:07:38",200000,200000,200000,43200287.6712329,"2018-06-16 06:07:38",837yezidx82dopj,success,200000,"Charge attempted",200,"2018-06-16 06:07:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:07:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1036,1faaf273905144e4a94ce7acc15e5cf6,"2018-06-16 06:09:38","2018-06-16 06:09:38",200000,200000,200000,43400287.6712329,"2018-06-16 06:09:38",uxmh1v2pxyc5vlq,success,200000,"Charge attempted",200,"2018-06-16 06:09:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:09:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1037,494d57cf5b054a1b8ec86b22426fe0fa,"2018-06-16 06:11:38","2018-06-16 06:11:38",200000,200000,200000,43600287.6712329,"2018-06-16 06:11:38",rr6fknquy00p3er,success,200000,"Charge attempted",200,"2018-06-16 06:11:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:11:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1038,9ce7cf0d69a64b5c9b2208dd1b3cd4fa,"2018-06-16 06:13:38","2018-06-16 06:13:38",200000,200000,200000,43800287.6712329,"2018-06-16 06:13:38",uwc49o0xrq3jafh,success,200000,"Charge attempted",200,"2018-06-16 06:13:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:13:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1039,4acd38b0fefc4a2180f3758e1adaf905,"2018-06-16 06:15:38","2018-06-16 06:15:38",200000,200000,200000,44000287.6712329,"2018-06-16 06:15:38",umads28hc8tn88d,success,200000,"Charge attempted",200,"2018-06-16 06:15:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:15:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1040,f4be9667eac849548a65ff922d8455ed,"2018-06-16 06:17:38","2018-06-16 06:17:38",200000,200000,200000,44200287.6712329,"2018-06-16 06:17:38",54unhy5km0cnvxu,success,200000,"Charge attempted",200,"2018-06-16 06:17:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:17:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1041,803b60411ed94a81afaa822e5cb0c8d2,"2018-06-16 06:19:38","2018-06-16 06:19:38",200000,200000,200000,44400287.6712329,"2018-06-16 06:19:38",y6osoisduuaqu92,success,200000,"Charge attempted",200,"2018-06-16 06:19:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:19:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1042,68a04ddd80bc49b1bf625c8982074618,"2018-06-16 06:21:38","2018-06-16 06:21:38",200000,200000,200000,44600287.6712329,"2018-06-16 06:21:38",molgnj6xqn5zja7,success,200000,"Charge attempted",200,"2018-06-16 06:21:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:21:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1043,b2de312844774e6a99fba17f1929e8a8,"2018-06-16 06:23:38","2018-06-16 06:23:38",200000,200000,200000,44800287.6712329,"2018-06-16 06:23:38",fn2uvcq3qdztd3l,success,200000,"Charge attempted",200,"2018-06-16 06:23:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:23:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1044,d3898172fa1b4b91be3e4de75f967328,"2018-06-16 06:25:39","2018-06-16 06:25:39",200000,200000,200000,45000287.6712329,"2018-06-16 06:25:39",s3ezezrsyytu4ki,success,200000,"Charge attempted",200,"2018-06-16 06:25:37",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:25:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1045,85eb4b74b7014472b9d08b9eca219d11,"2018-06-16 06:27:38","2018-06-16 06:27:38",200000,200000,200000,45200287.6712329,"2018-06-16 06:27:38",04ymhrd4m6s59qs,success,200000,"Charge attempted",200,"2018-06-16 06:27:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:27:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1046,0cd48d3336e04845a1c4abffe47f35b8,"2018-06-16 06:29:38","2018-06-16 06:29:38",200000,200000,200000,45400287.6712329,"2018-06-16 06:29:38",w38gcqwxgmaqrkk,success,200000,"Charge attempted",200,"2018-06-16 06:29:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:29:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1047,ed651273bdc24feab612ba6cd8b8ef33,"2018-06-16 06:31:38","2018-06-16 06:31:38",200000,200000,200000,45600287.6712329,"2018-06-16 06:31:38",da1w8re4koxcyix,success,200000,"Charge attempted",200,"2018-06-16 06:31:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:31:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1048,502516660798424f9e4f02d060451eea,"2018-06-16 06:33:38","2018-06-16 06:33:38",200000,200000,200000,45800287.6712329,"2018-06-16 06:33:38",l6c6ps8za71kjmc,success,200000,"Charge attempted",200,"2018-06-16 06:33:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:33:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1049,95d0c09e063e4f8e8ea587eaba029f1c,"2018-06-16 06:35:38","2018-06-16 06:35:38",200000,200000,200000,46000287.6712329,"2018-06-16 06:35:38",0d77606keh0mgai,success,200000,"Charge attempted",200,"2018-06-16 06:35:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:35:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1050,f9318acaf2384bfbaa857b5565fdd453,"2018-06-16 06:37:38","2018-06-16 06:37:38",200000,200000,200000,46200287.6712329,"2018-06-16 06:37:38",m4aid5uma5ycuod,success,200000,"Charge attempted",200,"2018-06-16 06:37:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:37:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1051,7c0384fe86264cac8cbd5cdb58011e9a,"2018-06-16 06:39:38","2018-06-16 06:39:38",200000,200000,200000,46400287.6712329,"2018-06-16 06:39:38",8fl3m28n26na4r1,success,200000,"Charge attempted",200,"2018-06-16 06:39:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:39:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1052,052e74eee2874d058834e8a3f8b8d7ca,"2018-06-16 06:41:38","2018-06-16 06:41:38",200000,200000,200000,46600287.6712329,"2018-06-16 06:41:38",858qeo1v3xixf18,success,200000,"Charge attempted",200,"2018-06-16 06:41:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:41:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1053,0f437039445145ccb3f57979bc1ff6d3,"2018-06-16 06:43:39","2018-06-16 06:43:39",200000,200000,200000,46800287.6712329,"2018-06-16 06:43:39",gdl4xz5svqvii8x,success,200000,"Charge attempted",200,"2018-06-16 06:43:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:43:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1054,2124a34afde94758bcaed51fa5b4ab19,"2018-06-16 06:45:38","2018-06-16 06:45:38",200000,200000,200000,47000287.6712329,"2018-06-16 06:45:38",mdm8ji9p6d6saj1,success,200000,"Charge attempted",200,"2018-06-16 06:45:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:45:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1055,a78d6d8e281147ae8f0fee84cf1a5358,"2018-06-16 06:47:38","2018-06-16 06:47:38",200000,200000,200000,47200287.6712329,"2018-06-16 06:47:38",n8wkhhowv37tuzr,success,200000,"Charge attempted",200,"2018-06-16 06:47:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:47:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1056,cb852d74e84f41abab2095fccadbca9a,"2018-06-16 06:49:38","2018-06-16 06:49:38",200000,200000,200000,47400287.6712329,"2018-06-16 06:49:38",zqey2iep6tjy773,success,200000,"Charge attempted",200,"2018-06-16 06:49:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:49:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1057,f6aba981d2fd40258ee2378445199775,"2018-06-16 06:51:38","2018-06-16 06:51:38",200000,200000,200000,47600287.6712329,"2018-06-16 06:51:38",ql3e8q7fn6ha9jg,success,200000,"Charge attempted",200,"2018-06-16 06:51:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:51:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1058,d30ea8c86f974f52bba86b28da7df872,"2018-06-16 06:53:38","2018-06-16 06:53:38",200000,200000,200000,47800287.6712329,"2018-06-16 06:53:38",36hvjgwh5lbwv29,success,200000,"Charge attempted",200,"2018-06-16 06:53:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:53:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1059,1018b70512c843828e59c0e53bbb765a,"2018-06-16 06:55:38","2018-06-16 06:55:38",200000,200000,200000,48000287.6712329,"2018-06-16 06:55:38",ahmb3t134ucgjbm,success,200000,"Charge attempted",200,"2018-06-16 06:55:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:55:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1060,302ffc3b7a754710b9261cd8281d60fc,"2018-06-16 06:57:38","2018-06-16 06:57:38",200000,200000,200000,48200287.6712329,"2018-06-16 06:57:38",x34hdmkcwox6ize,success,200000,"Charge attempted",200,"2018-06-16 06:57:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:57:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1061,025029223c49427a9b0de835d5ab25db,"2018-06-16 06:59:38","2018-06-16 06:59:38",200000,200000,200000,48400287.6712329,"2018-06-16 06:59:38",v605nwuns8fk4qb,success,200000,"Charge attempted",200,"2018-06-16 06:59:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 06:59:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1062,8e9887200a774549b970bf854e57a50e,"2018-06-16 07:01:38","2018-06-16 07:01:38",200000,200000,200000,48600287.6712329,"2018-06-16 07:01:38",boty6s2cja7bp6h,success,200000,"Charge attempted",200,"2018-06-16 07:01:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:01:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1063,6805dbd45cf24ff5a18286c66026b8ae,"2018-06-16 07:03:38","2018-06-16 07:03:38",200000,200000,200000,48800287.6712329,"2018-06-16 07:03:38",1pzqtftm3f86rd4,success,200000,"Charge attempted",200,"2018-06-16 14:54:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:03:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1064,08c8728807c744778bbffcfed22b30da,"2018-06-16 07:05:38","2018-06-16 07:05:38",200000,200000,200000,49000287.6712329,"2018-06-16 07:05:38",75tr0br2fpeplt1,success,200000,"Charge attempted",200,"2018-06-16 14:56:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:05:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1065,1d9bad8175274a5185b6fd342fae8c92,"2018-06-16 07:07:38","2018-06-16 07:07:38",200000,200000,200000,49200287.6712329,"2018-06-16 07:07:38",1klgvynueqmx3rr,success,200000,"Charge attempted",200,"2018-06-16 14:58:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:07:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1066,400a696ed532472db8b4fb6a8d8dfb62,"2018-06-16 07:09:38","2018-06-16 07:09:38",200000,200000,200000,49400287.6712329,"2018-06-16 07:09:38",rhb7341vemrjblp,success,200000,"Charge attempted",200,"2018-06-16 15:00:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:09:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1067,f66440a07eee4771a568f07d761bbf65,"2018-06-16 07:11:38","2018-06-16 07:11:38",200000,200000,200000,49600287.6712329,"2018-06-16 07:11:38",fxezbd0ki67ipr9,success,200000,"Charge attempted",200,"2018-06-16 15:02:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:11:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1068,04eccda3046f4f6e881117c66b42e947,"2018-06-16 07:13:38","2018-06-16 07:13:38",200000,200000,200000,49800287.6712329,"2018-06-16 07:13:38",rmcsgtlt7m2aa02,success,200000,"Charge attempted",200,"2018-06-16 15:04:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:13:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1069,10201046a8164c87bfbd256d9c364e4b,"2018-06-16 07:15:38","2018-06-16 07:15:38",200000,200000,200000,50000287.6712329,"2018-06-16 07:15:38",w2957vusyjopzki,success,200000,"Charge attempted",200,"2018-06-16 15:06:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:15:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1070,ea942e484f6044c888a3bd267900b417,"2018-06-16 07:17:38","2018-06-16 07:17:38",200000,200000,200000,50200287.6712329,"2018-06-16 07:17:38",4klso0owa3tkfg0,success,200000,"Charge attempted",200,"2018-06-16 15:08:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:17:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1071,37a5b710ca2f4db0b37b65dbadb4bd22,"2018-06-16 07:19:38","2018-06-16 07:19:38",200000,200000,200000,50400287.6712329,"2018-06-16 07:19:38",ip636ttn1wdowit,success,200000,"Charge attempted",200,"2018-06-16 15:10:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:19:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1072,e7ba4929fc2a49c2b52c7c8e95db2658,"2018-06-16 07:21:38","2018-06-16 07:21:38",200000,200000,200000,50600287.6712329,"2018-06-16 07:21:38",ohbjoajztrs9kub,success,200000,"Charge attempted",200,"2018-06-16 15:12:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:21:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1073,c3de2151e3d94b97b91fcb8de2e0e325,"2018-06-16 07:23:38","2018-06-16 07:23:38",200000,200000,200000,50800287.6712329,"2018-06-16 07:23:38",dp07jbiydk3cl59,success,200000,"Charge attempted",200,"2018-06-16 15:14:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:23:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1074,f7f9f73e37b247359ee5e33d4730626a,"2018-06-16 07:25:38","2018-06-16 07:25:38",200000,200000,200000,51000287.6712329,"2018-06-16 07:25:38",ppifasvc9rrjbyl,success,200000,"Charge attempted",200,"2018-06-16 15:16:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:25:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1075,1f3f18b9737a46fb8bbaac849e34c1b1,"2018-06-16 07:27:38","2018-06-16 07:27:38",200000,200000,200000,51200287.6712329,"2018-06-16 07:27:38",vhp7jj9g2i739s0,success,200000,"Charge attempted",200,"2018-06-16 15:18:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:27:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1076,fd2b64b1ec0b44d6844e40136e480812,"2018-06-16 07:29:39","2018-06-16 07:29:39",200000,200000,200000,51400287.6712329,"2018-06-16 07:29:39",1pjg7v13jmnk67p,success,200000,"Charge attempted",200,"2018-06-16 15:20:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:29:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1077,df43c774671345818d2eab46b1233f57,"2018-06-16 07:31:38","2018-06-16 07:31:38",200000,200000,200000,51600287.6712329,"2018-06-16 07:31:38",49hd2rupklx02ib,success,200000,"Charge attempted",200,"2018-06-16 15:22:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:31:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1078,6aba1975a5bf4066926a5bc4d54a6324,"2018-06-16 07:33:38","2018-06-16 07:33:38",200000,200000,200000,51800287.6712329,"2018-06-16 07:33:38",xltaqddzo5ft28n,success,200000,"Charge attempted",200,"2018-06-16 15:24:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:33:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1079,b650a1ba7a0a4454b9b4cacb8fb7fa2e,"2018-06-16 07:35:38","2018-06-16 07:35:38",200000,200000,200000,52000287.6712329,"2018-06-16 07:35:38",99d45bo0t9tdsn6,success,200000,"Charge attempted",200,"2018-06-16 15:26:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:35:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1080,67818e201aff40b198d9af010948a739,"2018-06-16 07:37:38","2018-06-16 07:37:38",200000,200000,200000,52200287.6712329,"2018-06-16 07:37:38",l23tubyway3naqy,success,200000,"Charge attempted",200,"2018-06-16 15:28:35",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:37:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1081,7988541a61be487db1f0e4bca06e3e66,"2018-06-16 07:39:38","2018-06-16 07:39:38",200000,200000,200000,52400287.6712329,"2018-06-16 07:39:38",021dgynz0lwkcs6,success,200000,"Charge attempted",200,"2018-06-16 15:30:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:39:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
1082,f18fe1bffd4645c4b9f0d81fa49db3bb,"2018-06-16 07:41:39","2018-06-16 07:41:39",200000,200000,200000,52600287.6712329,"2018-06-16 07:41:39",qegax5rze0pytol,success,200000,"Charge attempted",200,"2018-06-16 15:32:36",0,0,0,2018-06-16,2018-06-18,"2018-06-16 07:41:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
